segment_id,asset_name,target_asset_es,line_id,speaker_locked,translation_ru
dialogue:Gen_8 (en-US):line:039c0c2,Gen_8 (en-US),,line:039c0c2,,<color=yellow>Вы можете пройти любой предыдущий квест из общежития.</color>
dialogue:FB_MG_1 (en-US):line:0114b2d,FB_MG_1 (en-US),,line:0114b2d,Guy,"Можно сколько угодно говорить об этом типе... но Горацио точно знает, как нагнать интриги."
dialogue:FB_MG_1 (en-US):line:07702a8,FB_MG_1 (en-US),,line:07702a8,Mads,"Пожалуйста. Всё это мероприятие — чистый эгоизм. Горацио празднует себя за что — за то, что делает свою работу?"
dialogue:FB_MG_1 (en-US):line:0ee6304,FB_MG_1 (en-US),,line:0ee6304,Mads,"К тому же я не слышала, чтобы он хоть раз поблагодарил нас за помощь во всём этом..."
dialogue:FB_MG_1 (en-US):line:067a4fe,FB_MG_1 (en-US),,line:067a4fe,Chef,"Я просто надеюсь, что Сандра и Ил готовы... мы все знаем, что Горацио не шутил насчёт того, насколько это будет опасно..."
dialogue:FB_MG_1 (en-US):line:0228467,FB_MG_1 (en-US),,line:0228467,Guy,"Я, например, считаю, что немного соперничества между студентами — здоровый мотиватор."
dialogue:FB_MG_1 (en-US):line:06abac0,FB_MG_1 (en-US),,line:06abac0,Chef,"О, конечно. Всё весело и безобидно, пока..."
dialogue:FB_MG_1 (en-US):line:031af67,FB_MG_1 (en-US),,line:031af67,Mads,"...кто-нибудь не умрёт ужасной смертью, верно? Надеюсь, это не затянется. Я и так потеряла достаточно времени на возню с механизмами."
dialogue:MG_Ch1_Jeb_UNP (en-US):line:0b9b624,MG_Ch1_Jeb_UNP (en-US),,line:0b9b624,Jeb,"Знаешь, я хожу в Академию с тех пор, как был совсем маленьким. Мы с пацанами играли в «Захват ключа» на площади."
dialogue:MG_Ch1_Jeb_UNP (en-US):line:097f8c2,MG_Ch1_Jeb_UNP (en-US),,line:097f8c2,Jeb,"Верить или нет, но мой прапрадядя Томас помог основать это место!"
dialogue:MG_Ch1_Jeb_UNP (en-US):line:040fcb7,MG_Ch1_Jeb_UNP (en-US),,line:040fcb7,Jeb,"Все были уверены, что из меня выйдет отличный эскапист. Но я больше склонен сохранять историю всего этого, чем самому бегать из квестов."
dialogue:MG_Ch1_Jeb_UNP (en-US):line:0ff3797,MG_Ch1_Jeb_UNP (en-US),,line:0ff3797,Jeb,"Уже давно работаю смотрителем территории. Нет ничего лучше, чем знать, что ты помогаешь следующему поколению."
dialogue:MG_Ch1_Jeb_UNP (en-US):line:0dabbe9,MG_Ch1_Jeb_UNP (en-US),,line:0dabbe9,Jeb,"Например, тебе!"
dialogue:IS_MG_1 (en-US):IS_MG_1-Start-0,IS_MG_1 (en-US),,IS_MG_1-Start-0,Jeb,"Вау, какой насыщенный год! Ещё пару часов в полёте — и я буду пить прямо из кокоса!"
dialogue:IS_MG_1 (en-US):line:0d7d817,IS_MG_1 (en-US),,line:0d7d817,Rival,"Погоди... Джеб летит <i>с нами</i>? Я думал, он просто довезёт нас до места..."
dialogue:IS_MG_1 (en-US):line:0a0f91b,IS_MG_1 (en-US),,line:0a0f91b,Rival,"Ну, ладно. Отпуск на острове? Я это заслужил."
dialogue:IS_MG_1 (en-US):line:05dbdf8,IS_MG_1 (en-US),,line:05dbdf8,Rival,"Я тоже там был, между прочим, — когда мы спасали школу."
dialogue:IS_MG_1 (en-US):line:0b280ff,IS_MG_1 (en-US),,line:0b280ff,Rival,Мне не устроили никакой торжественной церемонии. Моя Печать побегу всё ещё в пути.
dialogue:IS_MG_1 (en-US):line:0b1c134,IS_MG_1 (en-US),,line:0b1c134,Rival,"Тропический отдых — это минимум, что они могут сделать, чтобы загладить вину."
dialogue:FB_MG_2469 (en-US):line:015698a,FB_MG_2469 (en-US),,line:015698a,YoungEel,"Сэнди, должен сказать... Не ожидал, что застенчивая книжная червяк сможет так себя вести. Но ты справилась на славу."
dialogue:FB_MG_2469 (en-US):line:011ef55,FB_MG_2469 (en-US),,line:011ef55,YoungEel,"Мы... вроде бы неплохая команда, да?"
dialogue:FB_MG_2469 (en-US):line:067970b,FB_MG_2469 (en-US),,line:067970b,YoungSandy,"Ты, кажется, что-то поняла, Барнс. Я удивлена. Думала, твой образ бунтаря-подростка — всего лишь игра."
dialogue:FB_MG_2469 (en-US):line:0457e93,FB_MG_2469 (en-US),,line:0457e93,YoungEel,"За маской стоит человек, Сэнди. Этот Ил — настоящий."
dialogue:FB_MG_2469 (en-US):line:0f33aab,FB_MG_2469 (en-US),,line:0f33aab,YoungSandy,"Ну, насчёт «подростка» я всё-таки была права..."
dialogue:FB_MG_2469 (en-US):line:02257bd,FB_MG_2469 (en-US),,line:02257bd,YoungSandy,Занятие по инженерии... стало ещё хуже.
dialogue:FB_MG_2469 (en-US):line:0ed89b2,FB_MG_2469 (en-US),,line:0ed89b2,YoungEel,"Я не верю, что опрокидывание было случайностью. Мне это кажется подозрительным."
dialogue:FB_MG_2469 (en-US):line:0dfb9c7,FB_MG_2469 (en-US),,line:0dfb9c7,YoungSandy,"Ты видела это свечение, когда стена начала трескаться? Похоже, нажатие кнопки вызова запустило что-то..."
dialogue:FB_MG_2469 (en-US):line:0e90e00,FB_MG_2469 (en-US),,line:0e90e00,YoungEel,"Да, ловушка. Сложная."
dialogue:FB_MG_2469 (en-US):line:0f3ef77,FB_MG_2469 (en-US),,line:0f3ef77,YoungSandy,"Не могу поверить, что мы едва не устранили весь преподавательский состав..."
dialogue:FB_MG_2469 (en-US):line:092d78b,FB_MG_2469 (en-US),,line:092d78b,YoungEel,"Эй, не будь так строга к себе. Кто-то, кто на самом деле виноват, заставил нас сделать свою грязную работу."
dialogue:FB_MG_2469 (en-US):line:0f932bd,FB_MG_2469 (en-US),,line:0f932bd,YoungEel,"Они действительно, действительно не хотят попасться."
dialogue:FB_MG_2469 (en-US):line:0fd9e28,FB_MG_2469 (en-US),,line:0fd9e28,YoungSandy,"Я всё ещё не могу поверить, что кто-то пытается устранить директора."
dialogue:FB_MG_2469 (en-US):line:0b992b3,FB_MG_2469 (en-US),,line:0b992b3,YoungEel,В Академии никогда не бывает скучно.
dialogue:FB_MG_2469 (en-US):line:083b37d,FB_MG_2469 (en-US),,line:083b37d,YoungSandy,"Значит, «Комната соперников» — не единичный случай..."
dialogue:FB_MG_2469 (en-US):line:083f1c3,FB_MG_2469 (en-US),,line:083f1c3,YoungEel,Нет. Кто-то определённо пытается прикончить старого Рэшо.
dialogue:FB_MG_2469 (en-US):line:08edf88,FB_MG_2469 (en-US),,line:08edf88,YoungSandy,Этот год начался по-настоящему интересно...
dialogue:FB_MG_2469 (en-US):line:0c78be6,FB_MG_2469 (en-US),,line:0c78be6,YoungEel,"Смертельные соревнования... заговор об убийстве... новые друзья... эй, что тут не нравится, правда?"
dialogue:FB_MG_2469 (en-US):line:0d88c2a,FB_MG_2469 (en-US),,line:0d88c2a,YoungSandy,"Хотя бы две из этих штук, Ил. Хотя бы две."
dialogue:FB_MG_2469 (en-US):line:053ea72,FB_MG_2469 (en-US),,line:053ea72,YoungSandy,Три покушения на жизнь директора. Это выходит из-под контроля.
dialogue:FB_MG_2469 (en-US):line:09a485b,FB_MG_2469 (en-US),,line:09a485b,YoungEel,"Я знаю, что он иногда зануда, но не понимаю, зачем кому-то так <i>отчаянно</i> пытаться его убить."
dialogue:FB_MG_2469 (en-US):line:0af1874,FB_MG_2469 (en-US),,line:0af1874,YoungSandy,"И прилагает столько усилий, чтобы всё выглядело как несчастные случаи. Нам нужно быть начеку."
dialogue:FB_MG_2469 (en-US):line:003db38,FB_MG_2469 (en-US),,line:003db38,YoungSandy,"Хорошо, что у меня есть напарник, который не отступает."
dialogue:FB_MG_2469 (en-US):line:08c142c,FB_MG_2469 (en-US),,line:08c142c,YoungEel,"Ого, ты раздаёшь комплименты, Сэнди?"
dialogue:FB_MG_2469 (en-US):line:035a898,FB_MG_2469 (en-US),,line:035a898,YoungSandy,"Не заставляй меня повторять, Барнс."
dialogue:FB_MG_2469 (en-US):line:02b476e,FB_MG_2469 (en-US),,line:02b476e,YoungSandy,"Я рада, что мы смогли помочь... но нам нужно решить это дело, и как можно скорее."
dialogue:FB_MG_2469 (en-US):line:0cc4496,FB_MG_2469 (en-US),,line:0cc4496,YoungEel,"Мы решим, Сэнди. Мы не дадим нашему первому совместному делу закончиться смертью директора."
dialogue:FB_MG_2469 (en-US):line:006d431,FB_MG_2469 (en-US),,line:006d431,,Этот диалог не должен появляться.
dialogue:MG_Ch2_Allie_POT (en-US):line:0e9ca1f,MG_Ch2_Allie_POT (en-US),,line:0e9ca1f,Allie,"Спасибо, что нашёл мою бомбу-кулон там, в глубине. Это был подарок от бывшей."
dialogue:MG_Ch2_Allie_POT (en-US):line:0912658,MG_Ch2_Allie_POT (en-US),,line:0912658,Allie,"Она была гениальна. Но не могла принять, что я готова замедлиться. Вечно гналась за чем-то более мощным. Пришлось уйти."
dialogue:MG_Ch2_Allie_POT (en-US):line:0ca0b7d,MG_Ch2_Allie_POT (en-US),,line:0ca0b7d,Allie,Хотя иногда я всё же ностальгирую по прошлому.
dialogue:MG_Ch2_Allie_POT (en-US):line:001ad72,MG_Ch2_Allie_POT (en-US),,line:001ad72,Allie,К тому же в сердцевине кулона есть капля оружейного плутония.
dialogue:MG_Ch2_Allie_POT (en-US):line:03d4ca0,MG_Ch2_Allie_POT (en-US),,line:03d4ca0,Allie,Мне правда не стоит оставлять его просто так…
dialogue:MG_Ch1_Slip_ACR (en-US):line:05c7cdf,MG_Ch1_Slip_ACR (en-US),,line:05c7cdf,Slip,Я изучаю этот новый тип краски.
dialogue:MG_Ch1_Slip_ACR (en-US):line:0138a85,MG_Ch1_Slip_ACR (en-US),,line:0138a85,Slip,"Знаешь тех исследователей, которые открыли новый оттенок синего — самый синий из всех существующих?"
dialogue:MG_Ch1_Slip_ACR (en-US):line:0a85564,MG_Ch1_Slip_ACR (en-US),,line:0a85564,Slip,Я только что достал немного этой штуки в <i>оранжевом</i>.
dialogue:MG_Ch2_EelHeadmaster_HMO (en-US):line:04bdb53,MG_Ch2_EelHeadmaster_HMO (en-US),,line:04bdb53,Eel,…и остался только один выход — активировать самоуничтожение. Я не мог позволить им раскрыть Академию. Это был единственный способ их остановить.
dialogue:MG_Ch2_EelHeadmaster_HMO (en-US):line:06897e0,MG_Ch2_EelHeadmaster_HMO (en-US),,line:06897e0,Headmaster,"Ил… ты должен знать, я был уверен, что ты погиб. Весь мир считал, что ты пожертвовал собой, чтобы спасти нас."
dialogue:MG_Ch2_EelHeadmaster_HMO (en-US):line:0ef4286,MG_Ch2_EelHeadmaster_HMO (en-US),,line:0ef4286,Eel,"Эй, я тоже так думал. Но в следующий миг я очнулся в камере, а на меня злился и обгорелый учёный из «Анти-побега»."
dialogue:MG_Ch2_EelHeadmaster_HMO (en-US):line:00d1bd4,MG_Ch2_EelHeadmaster_HMO (en-US),,line:00d1bd4,Eel,Мне стоило быть готовым к такому. Не стоило расслабляться.
dialogue:MG_Ch2_EelHeadmaster_HMO (en-US):line:0201b0d,MG_Ch2_EelHeadmaster_HMO (en-US),,line:0201b0d,Headmaster,Мне не стоило прекращать поиски.
dialogue:MG_Ch2_EelHeadmaster_HMO (en-US):line:0067bbd,MG_Ch2_EelHeadmaster_HMO (en-US),,line:0067bbd,Eel,"Значит, мы оба совершили ошибки. Кажется, мы в расчёте."
dialogue:FB_MG_3 (en-US):FB_MG_3-Start-0,FB_MG_3 (en-US),,FB_MG_3-Start-0,Horatio,"Сандра, Ил. Боюсь, это наш последний разговор на эту тему, поэтому я обязан рассказать вам все факты."
